now,id,store_id,product_id,quantity,created_at,updated_at,primary_location,secondary_location,name,ean,price,priority,is_available,stock_status
2022-01-08 08:00:29.572386 UTC,33656,5,2609,0,2021-09-02 13:26:54.584487,2022-01-08 01:16:35.309698,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,80182,35,2609,2,2021-11-16 14:45:43.178718,2022-01-07 22:49:20.217909,B1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,87688,53,2609,0,2021-11-28 12:54:29.536705,2022-01-05 12:12:56.797168,B2,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,33493,24,2609,1,2021-09-02 12:26:11.276806,2022-01-07 21:42:17.889815,E5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,33300,9,2609,0,2021-09-02 11:07:53.780599,2022-01-07 22:26:53.342277,H5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,64464,44,2609,0,2021-10-28 12:59:14.092984,2022-01-07 00:14:23.282199,C5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,37290,25,2609,0,2021-09-11 11:16:26.776168,2022-01-04 17:25:06.616540,A3,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,108340,81,2609,0,2021-12-28 16:12:21.673804,2021-12-29 16:59:31.865261,B3,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-08 08:00:29.572386 UTC,35745,29,2609,0,2021-09-03 17:16:06.433411,2021-11-05 11:12:25.459343,A,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-08 08:00:29.572386 UTC,89597,64,2609,11,2021-12-02 14:22:48.196302,2022-01-07 22:45:38.824894,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,33749,12,2609,0,2021-09-02 13:46:58.478729,2022-01-07 10:09:37.680725,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,77686,11,2609,0,2021-11-11 15:26:00.167412,2022-01-07 00:15:21.052609,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,33790,22,2609,0,2021-09-02 14:01:23.975192,2022-01-07 21:13:55.228301,D,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,33851,18,2609,4,2021-09-02 14:28:12.049707,2022-01-07 22:39:50.339633,A5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,34243,26,2609,0,2021-09-02 18:28:59.783088,2022-01-06 19:54:50.994754,A5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,53382,39,2609,0,2021-10-12 16:36:49.287676,2022-01-04 19:37:04.999935,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,79532,43,2609,0,2021-11-13 12:02:26.942257,2022-01-07 18:05:21.142334,"","",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,34918,19,2609,4,2021-09-03 10:12:38.467318,2022-01-08 01:44:25.191282,B4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,64446,52,2609,0,2021-10-28 12:51:52.710886,2022-01-06 22:38:44.500435,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,66859,54,2609,10,2021-10-30 12:28:58.868632,2022-01-06 22:37:18.038758,A6,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,79583,41,2609,0,2021-11-13 12:43:29.937861,2022-01-04 20:05:23.904439,J1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,105951,78,2609,0,2021-12-23 20:58:23.650855,2022-01-05 20:14:00.080950,A2,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-08 08:00:29.572386 UTC,61710,37,2609,0,2021-10-26 16:27:47.621191,2022-01-06 14:33:06.160336,P1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,33425,6,2609,0,2021-09-02 12:12:27.697212,2022-01-08 00:13:11.757834,M1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,33275,10,2609,0,2021-09-02 10:58:37.704978,2022-01-06 16:15:28.937025,E5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,66856,59,2609,0,2021-10-30 12:26:34.424456,2022-01-07 23:37:23.553927,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,33584,2,2609,0,2021-09-02 12:55:43.027036,2022-01-07 20:42:19.465590,H1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,102561,62,2609,0,2021-12-21 14:27:37.414936,2022-01-06 22:08:36.753296,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-08 08:00:29.572386 UTC,61312,45,2609,0,2021-10-26 13:24:03.310096,2022-01-06 14:28:55.828707,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,33657,7,2609,0,2021-09-02 13:27:18.305315,2022-01-06 22:50:32.126559,L4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,35753,16,2609,0,2021-09-03 17:22:42.251394,2021-11-08 21:09:56.570477,B,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-08 08:00:29.572386 UTC,77737,60,2609,3,2021-11-11 16:10:06.861619,2022-01-07 14:11:16.300781,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,39363,30,2609,0,2021-09-16 17:30:12.127065,2022-01-06 16:05:57.143554,D4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,53250,28,2609,10,2021-10-12 13:59:53.464471,2022-01-07 23:32:48.398048,G5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,56022,46,2609,0,2021-10-16 15:43:01.981800,2022-01-05 15:41:36.531089,B2,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,36627,27,2609,0,2021-09-07 10:57:34.657544,2022-01-06 16:11:54.233716,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-08 08:00:29.572386 UTC,108261,77,2609,0,2021-12-28 14:24:56.865280,2022-01-05 23:51:07.993644,P1,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,57462,33,2609,0,2021-10-19 15:19:54.149438,2021-12-06 20:35:15.870189,,,Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,105951,78,2609,0,2021-12-23 20:58:23.650855,2021-12-27 11:22:34.313552,,,Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,90414,34,2609,0,2021-12-04 11:47:14.131948,2021-12-04 11:47:14.131948,,,Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,37265,23,2609,0,2021-09-10 15:28:27.200396,2021-09-29 04:03:52.349984,,,Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,36043,1,2609,0,2021-09-06 10:03:12.438050,2022-01-04 18:42:38.977367,,,Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,53319,40,2609,0,2021-10-12 15:27:06.249314,2022-01-04 23:10:54.262614,,,Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,108261,77,2609,0,2021-12-28 14:24:56.865280,2021-12-28 14:24:56.865280,,,Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,39607,31,2609,0,2021-09-18 14:14:42.974700,2021-11-25 16:06:49.564752,G2,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,33584,2,2609,0,2021-09-02 12:55:43.027036,2022-01-04 19:22:51.618100,H1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,36627,27,2609,0,2021-09-07 10:57:34.657544,2022-01-04 18:17:32.766419,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33457,8,2609,0,2021-09-02 12:18:29.296110,2022-01-04 20:57:42.473919,A6,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33300,9,2609,0,2021-09-02 11:07:53.780599,2022-01-04 19:59:48.364898,H5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33493,24,2609,4,2021-09-02 12:26:11.276806,2022-01-04 15:18:40.019988,E5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,56101,47,2609,3,2021-10-16 17:30:51.963246,2022-01-04 20:36:33.967499,A6,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,61710,37,2609,0,2021-10-26 16:27:47.621191,2022-01-04 22:47:48.790489,P1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,37290,25,2609,0,2021-09-11 11:16:26.776168,2022-01-04 17:25:06.616540,A3,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33851,18,2609,0,2021-09-02 14:28:12.049707,2022-01-04 22:24:10.064475,A5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33749,12,2609,0,2021-09-02 13:46:58.478729,2022-01-04 20:45:36.669289,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,102561,62,2609,0,2021-12-21 14:27:37.414936,2021-12-26 13:44:27.697499,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,79752,14,2609,1,2021-11-13 14:11:56.362754,2022-01-04 23:41:16.563147,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,66950,51,2609,4,2021-10-30 13:45:26.716200,2022-01-04 22:23:35.906238,A2,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,61312,45,2609,0,2021-10-26 13:24:03.310096,2022-01-04 19:32:39.910848,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,64446,52,2609,2,2021-10-28 12:51:52.710886,2022-01-04 23:35:26.954727,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,53323,38,2609,3,2021-10-12 15:36:35.114750,2022-01-04 21:53:23.052903,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33261,15,2609,0,2021-09-02 09:44:29.002875,2022-01-04 23:09:58.142738,B5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33468,4,2609,0,2021-09-02 12:20:09.905289,2022-01-04 15:46:02.124028,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,77686,11,2609,0,2021-11-11 15:26:00.167412,2022-01-04 23:37:41.990998,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,98889,55,2609,0,2021-12-16 12:57:39.149406,2022-01-04 21:45:52.597299,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,34243,26,2609,0,2021-09-02 18:28:59.783088,2022-01-04 19:53:21.662497,A5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,53382,39,2609,0,2021-10-12 16:36:49.287676,2022-01-04 19:37:04.999935,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,107975,79,2609,0,2021-12-27 17:09:43.033100,2021-12-27 22:44:13.567627,A3,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,33275,10,2609,0,2021-09-02 10:58:37.704978,2022-01-04 18:15:35.885173,E5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,66915,50,2609,1,2021-10-30 13:15:43.789045,2022-01-04 20:46:55.976535,C3,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,109166,61,2609,0,2022-01-04 13:08:20.229026,2022-01-04 19:32:22.503082,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,35745,29,2609,0,2021-09-03 17:16:06.433411,2021-11-05 11:12:25.459343,A,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,108340,81,2609,0,2021-12-28 16:12:21.673804,2021-12-29 16:59:31.865261,B3,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,33656,5,2609,0,2021-09-02 13:26:54.584487,2022-01-04 20:08:31.127465,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,39363,30,2609,0,2021-09-16 17:30:12.127065,2022-01-04 16:13:54.745820,D4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,80182,35,2609,0,2021-11-16 14:45:43.178718,2022-01-04 17:13:28.240125,B1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,79532,43,2609,4,2021-11-13 12:02:26.942257,2022-01-04 14:55:07.926632,"","",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,34918,19,2609,0,2021-09-03 10:12:38.467318,2022-01-04 21:48:04.374520,B4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,53250,28,2609,0,2021-10-12 13:59:53.464471,2022-01-05 01:38:01.260261,G5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,35937,21,2609,0,2021-09-04 12:34:00.706548,2022-01-04 22:33:04.205453,E1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33425,6,2609,0,2021-09-02 12:12:27.697212,2021-12-30 19:57:27.357863,M1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33657,7,2609,0,2021-09-02 13:27:18.305315,2022-01-04 23:46:05.804569,L4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,56022,46,2609,3,2021-10-16 15:43:01.981800,2022-01-05 00:04:31.995791,B2,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,35945,20,2609,0,2021-09-04 13:11:15.861926,2022-01-04 21:56:54.287494,A7,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,61218,49,2609,0,2021-10-26 12:35:07.062539,2022-01-04 19:57:32.573310,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33790,22,2609,0,2021-09-02 14:01:23.975192,2022-01-04 22:58:47.127815,D,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,79687,42,2609,2,2021-11-13 13:46:05.013882,2022-01-05 00:07:58.293217,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,61415,32,2609,0,2021-10-26 13:59:21.399826,2022-01-04 18:55:21.637743,E7,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,79583,41,2609,0,2021-11-13 12:43:29.937861,2022-01-04 20:05:23.904439,J1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,87688,53,2609,3,2021-11-28 12:54:29.536705,2022-01-04 16:40:54.101959,B2,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,35753,16,2609,0,2021-09-03 17:22:42.251394,2021-11-08 21:09:56.570477,B,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-05 08:00:09.277314 UTC,66856,59,2609,3,2021-10-30 12:26:34.424456,2022-01-04 19:16:03.174322,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,89597,64,2609,3,2021-12-02 14:22:48.196302,2022-01-04 20:29:43.324555,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,66859,54,2609,1,2021-10-30 12:28:58.868632,2022-01-04 21:26:36.477515,A6,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,33548,13,2609,0,2021-09-02 12:43:43.847915,2022-01-04 15:59:37.437014,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,77737,60,2609,3,2021-11-11 16:10:06.861619,2022-01-05 02:14:39.715175,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,64464,44,2609,4,2021-10-28 12:59:14.092984,2022-01-04 18:51:39.959255,C5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-05 08:00:09.277314 UTC,88861,56,2609,2,2021-11-30 10:42:24.480147,2022-01-04 21:31:57.553092,A1,A1,Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,88861,56,2609,0,2021-11-30 10:42:24.480147,2022-01-05 15:31:06.186263,A1,A1,Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,36043,1,2609,0,2021-09-06 10:03:12.438050,2022-01-06 19:30:34.848997,,,Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,53319,40,2609,1,2021-10-12 15:27:06.249314,2022-01-06 23:24:52.883752,,,Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,90414,34,2609,0,2021-12-04 11:47:14.131948,2021-12-04 11:47:14.131948,,,Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-07 08:00:13.636413 UTC,37265,23,2609,0,2021-09-10 15:28:27.200396,2021-09-29 04:03:52.349984,,,Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-07 08:00:13.636413 UTC,57462,33,2609,0,2021-10-19 15:19:54.149438,2021-12-06 20:35:15.870189,,,Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-07 08:00:13.636413 UTC,33656,5,2609,11,2021-09-02 13:26:54.584487,2022-01-06 23:50:31.641675,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,108261,77,2609,0,2021-12-28 14:24:56.865280,2022-01-05 23:51:07.993644,P1,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-07 08:00:13.636413 UTC,33584,2,2609,0,2021-09-02 12:55:43.027036,2022-01-06 20:17:33.300551,H1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,64446,52,2609,0,2021-10-28 12:51:52.710886,2022-01-06 22:38:44.500435,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,64464,44,2609,0,2021-10-28 12:59:14.092984,2022-01-07 00:14:23.282199,C5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,66915,50,2609,7,2021-10-30 13:15:43.789045,2022-01-06 15:37:45.967643,C3,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,98889,55,2609,14,2021-12-16 12:57:39.149406,2022-01-06 17:30:18.608712,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-07 08:00:13.636413 UTC,33493,24,2609,6,2021-09-02 12:26:11.276806,2022-01-06 23:40:44.013001,E5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,77737,60,2609,10,2021-11-11 16:10:06.861619,2022-01-06 21:01:04.248216,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,102561,62,2609,0,2021-12-21 14:27:37.414936,2022-01-06 22:08:36.753296,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-07 08:00:13.636413 UTC,33275,10,2609,0,2021-09-02 10:58:37.704978,2022-01-06 16:15:28.937025,E5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,79687,42,2609,11,2021-11-13 13:46:05.013882,2022-01-06 22:33:24.936732,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,33261,15,2609,0,2021-09-02 09:44:29.002875,2022-01-04 23:09:58.142738,B5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,33749,12,2609,5,2021-09-02 13:46:58.478729,2022-01-07 01:40:17.508982,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,87688,53,2609,0,2021-11-28 12:54:29.536705,2022-01-05 12:12:56.797168,B2,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,34243,26,2609,0,2021-09-02 18:28:59.783088,2022-01-06 19:54:50.994754,A5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,105951,78,2609,0,2021-12-23 20:58:23.650855,2022-01-05 20:14:00.080950,A2,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-07 08:00:13.636413 UTC,53323,38,2609,0,2021-10-12 15:36:35.114750,2022-01-05 14:06:34.951405,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,66856,59,2609,7,2021-10-30 12:26:34.424456,2022-01-06 23:23:33.407586,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,56022,46,2609,0,2021-10-16 15:43:01.981800,2022-01-05 15:41:36.531089,B2,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,39607,31,2609,0,2021-09-18 14:14:42.974700,2021-11-25 16:06:49.564752,G2,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-07 08:00:13.636413 UTC,33851,18,2609,9,2021-09-02 14:28:12.049707,2022-01-07 00:37:10.803179,A5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,109166,61,2609,0,2022-01-04 13:08:20.229026,2022-01-04 19:32:22.503082,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,inactive
2022-01-07 08:00:13.636413 UTC,61415,32,2609,0,2021-10-26 13:59:21.399826,2022-01-06 22:04:25.992132,E7,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,36627,27,2609,0,2021-09-07 10:57:34.657544,2022-01-06 16:11:54.233716,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,79583,41,2609,0,2021-11-13 12:43:29.937861,2022-01-04 20:05:23.904439,J1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,53382,39,2609,0,2021-10-12 16:36:49.287676,2022-01-04 19:37:04.999935,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,33300,9,2609,0,2021-09-02 11:07:53.780599,2022-01-06 23:09:10.052475,H5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,66950,51,2609,3,2021-10-30 13:45:26.716200,2022-01-05 21:39:09.537077,A2,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,35945,20,2609,4,2021-09-04 13:11:15.861926,2022-01-06 22:20:24.363575,A7,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,89597,64,2609,0,2021-12-02 14:22:48.196302,2022-01-05 20:11:41.277059,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,53250,28,2609,0,2021-10-12 13:59:53.464471,2022-01-05 01:38:01.260261,G5,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,77686,11,2609,0,2021-11-11 15:26:00.167412,2022-01-07 00:15:21.052609,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,61312,45,2609,0,2021-10-26 13:24:03.310096,2022-01-06 14:28:55.828707,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,33457,8,2609,9,2021-09-02 12:18:29.296110,2022-01-06 22:46:36.832582,A6,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,80182,35,2609,11,2021-11-16 14:45:43.178718,2022-01-06 21:14:17.509211,B1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,79752,14,2609,0,2021-11-13 14:11:56.362754,2022-01-06 21:58:25.937172,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,37290,25,2609,0,2021-09-11 11:16:26.776168,2022-01-04 17:25:06.616540,A3,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,66859,54,2609,10,2021-10-30 12:28:58.868632,2022-01-06 22:37:18.038758,A6,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,33548,13,2609,0,2021-09-02 12:43:43.847915,2022-01-06 18:27:32.291988,A4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,33657,7,2609,0,2021-09-02 13:27:18.305315,2022-01-06 22:50:32.126559,L4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,39363,30,2609,0,2021-09-16 17:30:12.127065,2022-01-06 16:05:57.143554,D4,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,33468,4,2609,0,2021-09-02 12:20:09.905289,2022-01-06 14:21:55.154384,A1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,61710,37,2609,0,2021-10-26 16:27:47.621191,2022-01-06 14:33:06.160336,P1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
2022-01-07 08:00:13.636413 UTC,33425,6,2609,0,2021-09-02 12:12:27.697212,2022-01-07 00:07:49.659497,M1,"",Banana nanica 500g,7898462315557,5.5,0,true,active
